id,visitors
air_9aa32b3db0fab3a5_2017-04-24,13.989651
air_9aa32b3db0fab3a5_2017-04-25,18.981613
air_9aa32b3db0fab3a5_2017-04-26,21.334318
air_9aa32b3db0fab3a5_2017-04-27,20.328836
air_9aa32b3db0fab3a5_2017-04-28,24.13223
air_9aa32b3db0fab3a5_2017-04-29,14.458709
air_9aa32b3db0fab3a5_2017-04-30,4.833014
air_9aa32b3db0fab3a5_2017-05-01,15.903639
air_9aa32b3db0fab3a5_2017-05-02,16.717371
air_9aa32b3db0fab3a5_2017-05-03,18.252384
air_9aa32b3db0fab3a5_2017-05-04,13.522431
air_9aa32b3db0fab3a5_2017-05-05,19.2356
air_9aa32b3db0fab3a5_2017-05-06,17.523659
air_9aa32b3db0fab3a5_2017-05-07,4.3820868
air_9aa32b3db0fab3a5_2017-05-08,15.569189
air_9aa32b3db0fab3a5_2017-05-09,17.574411
air_9aa32b3db0fab3a5_2017-05-10,20.589663
air_9aa32b3db0fab3a5_2017-05-11,19.44495
air_9aa32b3db0fab3a5_2017-05-12,22.516907
air_9aa32b3db0fab3a5_2017-05-13,18.76394
air_9aa32b3db0fab3a5_2017-05-14,4.6228657
air_9aa32b3db0fab3a5_2017-05-15,14.998993
air_9aa32b3db0fab3a5_2017-05-16,18.78426
air_9aa32b3db0fab3a5_2017-05-17,21.62061
air_9aa32b3db0fab3a5_2017-05-18,20.838312
air_9aa32b3db0fab3a5_2017-05-19,24.862555
air_9aa32b3db0fab3a5_2017-05-20,19.596992
air_9aa32b3db0fab3a5_2017-05-21,4.867016
air_9aa32b3db0fab3a5_2017-05-22,15.23521
air_9aa32b3db0fab3a5_2017-05-23,19.999216
air_9aa32b3db0fab3a5_2017-05-24,22.65795
air_9aa32b3db0fab3a5_2017-05-25,22.061796
air_9aa32b3db0fab3a5_2017-05-26,26.616205
air_9aa32b3db0fab3a5_2017-05-27,20.7312
air_9aa32b3db0fab3a5_2017-05-28,5.3191676
air_9aa32b3db0fab3a5_2017-05-29,15.680836
air_9aa32b3db0fab3a5_2017-05-30,20.58926
air_9aa32b3db0fab3a5_2017-05-31,24.279959
air_9aa92007e3628dbc_2017-04-23,44.32542
air_9aa92007e3628dbc_2017-04-24,26.455559
air_9aa92007e3628dbc_2017-04-25,27.40396
air_9aa92007e3628dbc_2017-04-26,22.42957
air_9aa92007e3628dbc_2017-04-27,30.116476
air_9aa92007e3628dbc_2017-04-28,26.921307
air_9aa92007e3628dbc_2017-04-29,37.06721
air_9aa92007e3628dbc_2017-04-30,44.20162
air_9aa92007e3628dbc_2017-05-01,27.272938
air_9aa92007e3628dbc_2017-05-02,27.96107
air_9aa92007e3628dbc_2017-05-03,38.167458
air_9aa92007e3628dbc_2017-05-04,49.85398
air_9aa92007e3628dbc_2017-05-05,54.80359
air_9aa92007e3628dbc_2017-05-06,37.149963
air_9aa92007e3628dbc_2017-05-07,47.16099
air_9aa92007e3628dbc_2017-05-08,26.13612
air_9aa92007e3628dbc_2017-05-09,27.023184
air_9aa92007e3628dbc_2017-05-10,21.014818
air_9aa92007e3628dbc_2017-05-11,31.110817
air_9aa92007e3628dbc_2017-05-12,27.696175
air_9aa92007e3628dbc_2017-05-13,35.101597
air_9aa92007e3628dbc_2017-05-14,46.2197
air_9aa92007e3628dbc_2017-05-15,26.38963
air_9aa92007e3628dbc_2017-05-16,27.431454
air_9aa92007e3628dbc_2017-05-17,21.901321
air_9aa92007e3628dbc_2017-05-18,31.364117
air_9aa92007e3628dbc_2017-05-19,27.83735
air_9aa92007e3628dbc_2017-05-20,33.620102
air_9aa92007e3628dbc_2017-05-21,45.51457
air_9aa92007e3628dbc_2017-05-22,27.965778
air_9aa92007e3628dbc_2017-05-23,27.940002
air_9aa92007e3628dbc_2017-05-24,23.345453
air_9aa92007e3628dbc_2017-05-25,32.766357
air_9aa92007e3628dbc_2017-05-26,28.525854
air_9aa92007e3628dbc_2017-05-27,32.93819
air_9aa92007e3628dbc_2017-05-28,44.836487
air_9aa92007e3628dbc_2017-05-29,30.093887
air_9aa92007e3628dbc_2017-05-30,29.266453
air_9aa92007e3628dbc_2017-05-31,25.393204
air_9ae7081cb77dc51e_2017-04-23,16.671236
air_9ae7081cb77dc51e_2017-04-24,5.038036
air_9ae7081cb77dc51e_2017-04-25,25.213223
air_9ae7081cb77dc51e_2017-04-26,28.572508
air_9ae7081cb77dc51e_2017-04-27,26.751156
air_9ae7081cb77dc51e_2017-04-28,31.994183
air_9ae7081cb77dc51e_2017-04-29,24.201197
air_9ae7081cb77dc51e_2017-04-30,16.434473
air_9ae7081cb77dc51e_2017-05-01,5.85306
air_9ae7081cb77dc51e_2017-05-02,22.19127
air_9ae7081cb77dc51e_2017-05-03,33.52164
air_9ae7081cb77dc51e_2017-05-04,35.92765
air_9ae7081cb77dc51e_2017-05-05,43.855503
air_9ae7081cb77dc51e_2017-05-06,33.13102
air_9ae7081cb77dc51e_2017-05-07,17.291142
air_9ae7081cb77dc51e_2017-05-08,5.3028145
air_9ae7081cb77dc51e_2017-05-09,23.898523
air_9ae7081cb77dc51e_2017-05-10,24.425474
air_9ae7081cb77dc51e_2017-05-11,24.970266
air_9ae7081cb77dc51e_2017-05-12,29.207468
air_9ae7081cb77dc51e_2017-05-13,32.776695
air_9ae7081cb77dc51e_2017-05-14,16.991745
air_9ae7081cb77dc51e_2017-05-15,5.3614755
air_9ae7081cb77dc51e_2017-05-16,25.528463
air_9ae7081cb77dc51e_2017-05-17,26.591711
air_9ae7081cb77dc51e_2017-05-18,27.066631
air_9ae7081cb77dc51e_2017-05-19,31.226475
air_9ae7081cb77dc51e_2017-05-20,32.733624
air_9ae7081cb77dc51e_2017-05-21,16.832819
air_9ae7081cb77dc51e_2017-05-22,5.786133
air_9ae7081cb77dc51e_2017-05-23,27.073015
air_9ae7081cb77dc51e_2017-05-24,29.613806
air_9ae7081cb77dc51e_2017-05-25,29.234415
air_9ae7081cb77dc51e_2017-05-26,32.865944
air_9ae7081cb77dc51e_2017-05-27,32.299305
air_9ae7081cb77dc51e_2017-05-28,16.94618
air_9ae7081cb77dc51e_2017-05-29,6.922272
air_9ae7081cb77dc51e_2017-05-30,27.827671
air_9ae7081cb77dc51e_2017-05-31,33.464535
air_9b13c7feb0a0c431_2017-04-23,17.149513
air_9b13c7feb0a0c431_2017-04-24,8.361131
air_9b13c7feb0a0c431_2017-04-25,6.906258
air_9b13c7feb0a0c431_2017-04-26,8.916267
air_9b13c7feb0a0c431_2017-04-27,9.6488085
air_9b13c7feb0a0c431_2017-04-28,10.496201
air_9b13c7feb0a0c431_2017-04-29,20.20969
air_9b13c7feb0a0c431_2017-04-30,17.218199
air_9b13c7feb0a0c431_2017-05-01,8.719169
air_9b13c7feb0a0c431_2017-05-02,6.208279
air_9b13c7feb0a0c431_2017-05-03,18.115545
air_9b13c7feb0a0c431_2017-05-04,13.2308035
air_9b13c7feb0a0c431_2017-05-05,18.53352
air_9b13c7feb0a0c431_2017-05-06,17.3012
air_9b13c7feb0a0c431_2017-05-07,14.753979
air_9b13c7feb0a0c431_2017-05-08,8.945262
air_9b13c7feb0a0c431_2017-05-09,6.211435
air_9b13c7feb0a0c431_2017-05-10,7.435588
air_9b13c7feb0a0c431_2017-05-11,8.493424
air_9b13c7feb0a0c431_2017-05-12,9.466726
air_9b13c7feb0a0c431_2017-05-13,18.663076
air_9b13c7feb0a0c431_2017-05-14,16.01055
air_9b13c7feb0a0c431_2017-05-15,9.107915
air_9b13c7feb0a0c431_2017-05-16,6.495208
air_9b13c7feb0a0c431_2017-05-17,8.073699
air_9b13c7feb0a0c431_2017-05-18,9.249689
air_9b13c7feb0a0c431_2017-05-19,10.277247
air_9b13c7feb0a0c431_2017-05-20,19.918226
air_9b13c7feb0a0c431_2017-05-21,16.879091
air_9b13c7feb0a0c431_2017-05-22,9.2402725
air_9b13c7feb0a0c431_2017-05-23,7.007435
air_9b13c7feb0a0c431_2017-05-24,9.247028
air_9b13c7feb0a0c431_2017-05-25,10.233518
air_9b13c7feb0a0c431_2017-05-26,11.0928545
air_9b13c7feb0a0c431_2017-05-27,20.821793
air_9b13c7feb0a0c431_2017-05-28,17.005417
air_9b13c7feb0a0c431_2017-05-29,9.409483
air_9b13c7feb0a0c431_2017-05-30,7.8617783
air_9b13c7feb0a0c431_2017-05-31,10.902897
air_9b6af3db40da4ae2_2017-04-23,22.902468
air_9b6af3db40da4ae2_2017-04-24,22.928684
air_9b6af3db40da4ae2_2017-04-25,32.47944
air_9b6af3db40da4ae2_2017-04-26,32.088825
air_9b6af3db40da4ae2_2017-04-27,24.535797
air_9b6af3db40da4ae2_2017-04-28,61.75417
air_9b6af3db40da4ae2_2017-04-29,41.486588
air_9b6af3db40da4ae2_2017-04-30,25.065535
air_9b6af3db40da4ae2_2017-05-01,19.183735
air_9b6af3db40da4ae2_2017-05-02,21.6584
air_9b6af3db40da4ae2_2017-05-03,43.02504
air_9b6af3db40da4ae2_2017-05-04,31.243462
air_9b6af3db40da4ae2_2017-05-05,72.994255
air_9b6af3db40da4ae2_2017-05-06,41.205997
air_9b6af3db40da4ae2_2017-05-07,19.195076
air_9b6af3db40da4ae2_2017-05-08,20.098148
air_9b6af3db40da4ae2_2017-05-09,24.516542
air_9b6af3db40da4ae2_2017-05-10,24.951376
air_9b6af3db40da4ae2_2017-05-11,20.726892
air_9b6af3db40da4ae2_2017-05-12,49.15297
air_9b6af3db40da4ae2_2017-05-13,43.04957
air_9b6af3db40da4ae2_2017-05-14,21.101679
air_9b6af3db40da4ae2_2017-05-15,21.734276
air_9b6af3db40da4ae2_2017-05-16,28.137833
air_9b6af3db40da4ae2_2017-05-17,28.425516
air_9b6af3db40da4ae2_2017-05-18,22.79449
air_9b6af3db40da4ae2_2017-05-19,56.600964
air_9b6af3db40da4ae2_2017-05-20,45.6856
air_9b6af3db40da4ae2_2017-05-21,23.02865
air_9b6af3db40da4ae2_2017-05-22,24.105701
air_9b6af3db40da4ae2_2017-05-23,33.227245
air_9b6af3db40da4ae2_2017-05-24,32.80986
air_9b6af3db40da4ae2_2017-05-25,25.543116
air_9b6af3db40da4ae2_2017-05-26,63.4382
air_9b6af3db40da4ae2_2017-05-27,49.22256
air_9b6af3db40da4ae2_2017-05-28,25.050524
air_9b6af3db40da4ae2_2017-05-29,26.952572
air_9b6af3db40da4ae2_2017-05-30,38.38617
air_9b6af3db40da4ae2_2017-05-31,37.470963
air_9bbc673495e23532_2017-04-23,7.223568
air_9bbc673495e23532_2017-04-24,4.073036
air_9bbc673495e23532_2017-04-25,7.3912916
air_9bbc673495e23532_2017-04-26,3.995181
air_9bbc673495e23532_2017-04-27,5.008107
air_9bbc673495e23532_2017-04-28,4.1043353
air_9bbc673495e23532_2017-04-29,8.413853
air_9bbc673495e23532_2017-04-30,7.5901003
air_9bbc673495e23532_2017-05-01,5.405774
air_9bbc673495e23532_2017-05-02,7.4066105
air_9bbc673495e23532_2017-05-03,7.2415743
air_9bbc673495e23532_2017-05-04,9.521216
air_9bbc673495e23532_2017-05-05,9.745877
air_9bbc673495e23532_2017-05-06,7.5996256
air_9bbc673495e23532_2017-05-07,8.9888315
air_9bbc673495e23532_2017-05-08,4.8881
air_9bbc673495e23532_2017-05-09,7.286311
air_9bbc673495e23532_2017-05-10,4.3991446
air_9bbc673495e23532_2017-05-11,5.1082215
air_9bbc673495e23532_2017-05-12,4.491829
air_9bbc673495e23532_2017-05-13,7.3949947
air_9bbc673495e23532_2017-05-14,8.594568
air_9bbc673495e23532_2017-05-15,4.5915046
air_9bbc673495e23532_2017-05-16,7.2248716
air_9bbc673495e23532_2017-05-17,4.331309
air_9bbc673495e23532_2017-05-18,5.1789746
air_9bbc673495e23532_2017-05-19,4.394017
air_9bbc673495e23532_2017-05-20,7.2573166
air_9bbc673495e23532_2017-05-21,8.422152
air_9bbc673495e23532_2017-05-22,4.408267
air_9bbc673495e23532_2017-05-23,7.567034
air_9bbc673495e23532_2017-05-24,4.3186464
air_9bbc673495e23532_2017-05-25,5.3746147
air_9bbc673495e23532_2017-05-26,4.484413
air_9bbc673495e23532_2017-05-27,7.637541
air_9bbc673495e23532_2017-05-28,8.483697
air_9bbc673495e23532_2017-05-29,4.356091
air_9bbc673495e23532_2017-05-30,7.7650156
air_9bbc673495e23532_2017-05-31,4.2705407
air_9bf0ccac497c4af3_2017-04-23,70.36142
air_9bf0ccac497c4af3_2017-04-24,41.12732
air_9bf0ccac497c4af3_2017-04-25,46.78326
air_9bf0ccac497c4af3_2017-04-26,38.595963
air_9bf0ccac497c4af3_2017-04-27,43.143116
air_9bf0ccac497c4af3_2017-04-28,50.963696
air_9bf0ccac497c4af3_2017-04-29,58.94927
air_9bf0ccac497c4af3_2017-04-30,67.801
air_9bf0ccac497c4af3_2017-05-01,44.39312
air_9bf0ccac497c4af3_2017-05-02,42.67556
air_9bf0ccac497c4af3_2017-05-03,68.67912
air_9bf0ccac497c4af3_2017-05-04,67.09975
air_9bf0ccac497c4af3_2017-05-05,73.97723
air_9bf0ccac497c4af3_2017-05-06,67.649506
air_9bf0ccac497c4af3_2017-05-07,74.472595
air_9bf0ccac497c4af3_2017-05-08,43.679245
air_9bf0ccac497c4af3_2017-05-09,43.94262
air_9bf0ccac497c4af3_2017-05-10,42.488113
air_9bf0ccac497c4af3_2017-05-11,41.62693
air_9bf0ccac497c4af3_2017-05-12,51.445522
air_9bf0ccac497c4af3_2017-05-13,69.90393
air_9bf0ccac497c4af3_2017-05-14,76.09669
air_9bf0ccac497c4af3_2017-05-15,42.971962
air_9bf0ccac497c4af3_2017-05-16,45.406036
air_9bf0ccac497c4af3_2017-05-17,42.320408
air_9bf0ccac497c4af3_2017-05-18,43.751484
air_9bf0ccac497c4af3_2017-05-19,53.120075
air_9bf0ccac497c4af3_2017-05-20,72.70055
air_9bf0ccac497c4af3_2017-05-21,75.667694
air_9bf0ccac497c4af3_2017-05-22,43.280884
air_9bf0ccac497c4af3_2017-05-23,47.39899
air_9bf0ccac497c4af3_2017-05-24,42.823822
air_9bf0ccac497c4af3_2017-05-25,45.69994
air_9bf0ccac497c4af3_2017-05-26,55.98201
air_9bf0ccac497c4af3_2017-05-27,76.57157
air_9bf0ccac497c4af3_2017-05-28,73.630165
air_9bf0ccac497c4af3_2017-05-29,46.251595
air_9bf0ccac497c4af3_2017-05-30,49.617306
air_9bf0ccac497c4af3_2017-05-31,45.364674
air_9bf595ef095572fb_2017-04-23,42.352707
air_9bf595ef095572fb_2017-04-24,16.845562
air_9bf595ef095572fb_2017-04-25,24.280308
air_9bf595ef095572fb_2017-04-26,24.417645
air_9bf595ef095572fb_2017-04-27,22.487669
air_9bf595ef095572fb_2017-04-28,32.085747
air_9bf595ef095572fb_2017-04-29,43.71648
air_9bf595ef095572fb_2017-04-30,42.141846
air_9bf595ef095572fb_2017-05-01,17.791729
air_9bf595ef095572fb_2017-05-02,22.667065
air_9bf595ef095572fb_2017-05-03,44.860775
air_9bf595ef095572fb_2017-05-04,38.97304
air_9bf595ef095572fb_2017-05-05,40.71114
air_9bf595ef095572fb_2017-05-06,48.489998
air_9bf595ef095572fb_2017-05-07,44.16146
air_9bf595ef095572fb_2017-05-08,17.408785
air_9bf595ef095572fb_2017-05-09,24.1128
air_9bf595ef095572fb_2017-05-10,23.101908
air_9bf595ef095572fb_2017-05-11,22.710056
air_9bf595ef095572fb_2017-05-12,32.835278
air_9bf595ef095572fb_2017-05-13,50.31808
air_9bf595ef095572fb_2017-05-14,45.11715
air_9bf595ef095572fb_2017-05-15,17.596895
air_9bf595ef095572fb_2017-05-16,25.786118
air_9bf595ef095572fb_2017-05-17,23.77044
air_9bf595ef095572fb_2017-05-18,23.720387
air_9bf595ef095572fb_2017-05-19,34.3929
air_9bf595ef095572fb_2017-05-20,52.179977
air_9bf595ef095572fb_2017-05-21,45.44956
air_9bf595ef095572fb_2017-05-22,18.47665
air_9bf595ef095572fb_2017-05-23,26.347528
air_9bf595ef095572fb_2017-05-24,25.231178
air_9bf595ef095572fb_2017-05-25,24.270052
air_9bf595ef095572fb_2017-05-26,35.045055
air_9bf595ef095572fb_2017-05-27,53.334385
air_9bf595ef095572fb_2017-05-28,45.509487
air_9bf595ef095572fb_2017-05-29,20.569422
air_9bf595ef095572fb_2017-05-30,26.72498
air_9bf595ef095572fb_2017-05-31,27.772657
air_9c6787aa03a45586_2017-04-23,25.911646
air_9c6787aa03a45586_2017-04-24,59.085438
air_9c6787aa03a45586_2017-04-25,69.85296
air_9c6787aa03a45586_2017-04-26,97.83148
air_9c6787aa03a45586_2017-04-27,79.85726
air_9c6787aa03a45586_2017-04-28,88.17843
air_9c6787aa03a45586_2017-04-29,32.642735
air_9c6787aa03a45586_2017-04-30,27.242607
air_9c6787aa03a45586_2017-05-01,65.73305
air_9c6787aa03a45586_2017-05-02,76.41442
air_9c6787aa03a45586_2017-05-03,53.162003
air_9c6787aa03a45586_2017-05-04,45.39975
air_9c6787aa03a45586_2017-05-05,58.523685
air_9c6787aa03a45586_2017-05-06,55.2679
air_9c6787aa03a45586_2017-05-07,29.455423
air_9c6787aa03a45586_2017-05-08,64.165886
air_9c6787aa03a45586_2017-05-09,78.733986
air_9c6787aa03a45586_2017-05-10,88.43573
air_9c6787aa03a45586_2017-05-11,74.12843
air_9c6787aa03a45586_2017-05-12,90.32045
air_9c6787aa03a45586_2017-05-13,53.490524
air_9c6787aa03a45586_2017-05-14,29.982206
air_9c6787aa03a45586_2017-05-15,65.057625
air_9c6787aa03a45586_2017-05-16,79.09558
air_9c6787aa03a45586_2017-05-17,99.063255
air_9c6787aa03a45586_2017-05-18,81.472435
air_9c6787aa03a45586_2017-05-19,95.48228
air_9c6787aa03a45586_2017-05-20,54.155403
air_9c6787aa03a45586_2017-05-21,30.613407
air_9c6787aa03a45586_2017-05-22,66.27863
air_9c6787aa03a45586_2017-05-23,76.563805
air_9c6787aa03a45586_2017-05-24,108.64909
air_9c6787aa03a45586_2017-05-25,86.445305
air_9c6787aa03a45586_2017-05-26,98.91078
air_9c6787aa03a45586_2017-05-27,55.675476
air_9c6787aa03a45586_2017-05-28,30.962685
air_9c6787aa03a45586_2017-05-29,67.44734
air_9c6787aa03a45586_2017-05-30,71.67794
air_9c6787aa03a45586_2017-05-31,113.97396
air_9ca2767761efff4d_2017-04-23,3.8485088
air_9ca2767761efff4d_2017-04-24,2.7193983
air_9ca2767761efff4d_2017-04-25,6.5583587
air_9ca2767761efff4d_2017-04-26,7.8902407
air_9ca2767761efff4d_2017-04-27,6.8134804
air_9ca2767761efff4d_2017-04-28,11.821496
air_9ca2767761efff4d_2017-04-29,9.883507
air_9ca2767761efff4d_2017-04-30,4.2176166
air_9ca2767761efff4d_2017-05-01,2.5544014
air_9ca2767761efff4d_2017-05-02,4.4815316
air_9ca2767761efff4d_2017-05-03,7.5467854
air_9ca2767761efff4d_2017-05-04,6.3243017
air_9ca2767761efff4d_2017-05-05,11.165978
air_9ca2767761efff4d_2017-05-06,7.752632
air_9ca2767761efff4d_2017-05-07,3.384859
air_9ca2767761efff4d_2017-05-08,2.654508
air_9ca2767761efff4d_2017-05-09,4.9071736
air_9ca2767761efff4d_2017-05-10,6.2920413
air_9ca2767761efff4d_2017-05-11,4.9732985
air_9ca2767761efff4d_2017-05-12,8.031319
air_9ca2767761efff4d_2017-05-13,9.490472
air_9ca2767761efff4d_2017-05-14,3.690989
air_9ca2767761efff4d_2017-05-15,2.80132
air_9ca2767761efff4d_2017-05-16,5.6330886
air_9ca2767761efff4d_2017-05-17,7.1230726
air_9ca2767761efff4d_2017-05-18,5.9766803
air_9ca2767761efff4d_2017-05-19,9.80645
air_9ca2767761efff4d_2017-05-20,11.6322365
air_9ca2767761efff4d_2017-05-21,4.215306
air_9ca2767761efff4d_2017-05-22,3.1275349
air_9ca2767761efff4d_2017-05-23,6.8618407
air_9ca2767761efff4d_2017-05-24,8.216808
air_9ca2767761efff4d_2017-05-25,7.420471
air_9ca2767761efff4d_2017-05-26,11.950067
air_9ca2767761efff4d_2017-05-27,14.096599
air_9ca2767761efff4d_2017-05-28,4.6990147
air_9ca2767761efff4d_2017-05-29,3.6487966
air_9ca2767761efff4d_2017-05-30,8.165682
air_9ca2767761efff4d_2017-05-31,9.338475
air_9cd5e310f488bced_2017-04-23,11.196327
air_9cd5e310f488bced_2017-04-24,7.947606
air_9cd5e310f488bced_2017-04-25,12.582035
air_9cd5e310f488bced_2017-04-26,11.836264
air_9cd5e310f488bced_2017-04-27,9.7338915
air_9cd5e310f488bced_2017-04-28,16.407986
air_9cd5e310f488bced_2017-04-29,19.624786
air_9cd5e310f488bced_2017-04-30,11.882792
air_9cd5e310f488bced_2017-05-01,8.116173
air_9cd5e310f488bced_2017-05-02,11.98644
air_9cd5e310f488bced_2017-05-03,25.341152
air_9cd5e310f488bced_2017-05-04,20.343258
air_9cd5e310f488bced_2017-05-05,29.2163
air_9cd5e310f488bced_2017-05-06,18.190563
air_9cd5e310f488bced_2017-05-07,11.504382
air_9cd5e310f488bced_2017-05-08,8.091343
air_9cd5e310f488bced_2017-05-09,12.445067
air_9cd5e310f488bced_2017-05-10,10.925258
air_9cd5e310f488bced_2017-05-11,9.365296
air_9cd5e310f488bced_2017-05-12,15.667351
air_9cd5e310f488bced_2017-05-13,19.752777
air_9cd5e310f488bced_2017-05-14,11.965415
air_9cd5e310f488bced_2017-05-15,8.488994
air_9cd5e310f488bced_2017-05-16,13.273529
air_9cd5e310f488bced_2017-05-17,11.908649
air_9cd5e310f488bced_2017-05-18,9.975193
air_9cd5e310f488bced_2017-05-19,17.41515
air_9cd5e310f488bced_2017-05-20,21.167809
air_9cd5e310f488bced_2017-05-21,12.585636
air_9cd5e310f488bced_2017-05-22,9.16809
air_9cd5e310f488bced_2017-05-23,14.4639
air_9cd5e310f488bced_2017-05-24,13.997187
air_9cd5e310f488bced_2017-05-25,11.149514
air_9cd5e310f488bced_2017-05-26,18.79799
air_9cd5e310f488bced_2017-05-27,22.925
air_9cd5e310f488bced_2017-05-28,13.258584
air_9cd5e310f488bced_2017-05-29,9.944698
air_9cd5e310f488bced_2017-05-30,16.067585
air_9cd5e310f488bced_2017-05-31,17.229412
air_9cf2f1ba86229773_2017-04-23,15.770699
air_9cf2f1ba86229773_2017-04-24,20.149961
air_9cf2f1ba86229773_2017-04-25,37.243618
air_9cf2f1ba86229773_2017-04-26,9.348214
air_9cf2f1ba86229773_2017-04-27,36.45486
air_9cf2f1ba86229773_2017-04-28,23.852701
air_9cf2f1ba86229773_2017-04-29,18.050339
air_9cf2f1ba86229773_2017-04-30,16.15336
air_9cf2f1ba86229773_2017-05-01,23.177038
air_9cf2f1ba86229773_2017-05-02,33.206913
air_9cf2f1ba86229773_2017-05-03,17.636766
air_9cf2f1ba86229773_2017-05-04,36.84707
air_9cf2f1ba86229773_2017-05-05,34.147152
air_9cf2f1ba86229773_2017-05-06,22.77944
air_9cf2f1ba86229773_2017-05-07,15.919228
air_9cf2f1ba86229773_2017-05-08,22.843477
air_9cf2f1ba86229773_2017-05-09,35.98046
air_9cf2f1ba86229773_2017-05-10,9.649661
air_9cf2f1ba86229773_2017-05-11,40.180492
air_9cf2f1ba86229773_2017-05-12,25.39474
air_9cf2f1ba86229773_2017-05-13,24.888874
air_9cf2f1ba86229773_2017-05-14,16.994534
air_9cf2f1ba86229773_2017-05-15,22.743387
air_9cf2f1ba86229773_2017-05-16,38.211258
air_9cf2f1ba86229773_2017-05-17,10.129378
air_9cf2f1ba86229773_2017-05-18,40.71108
air_9cf2f1ba86229773_2017-05-19,26.110628
air_9cf2f1ba86229773_2017-05-20,25.801373
air_9cf2f1ba86229773_2017-05-21,17.817581
air_9cf2f1ba86229773_2017-05-22,23.074226
air_9cf2f1ba86229773_2017-05-23,39.48311
air_9cf2f1ba86229773_2017-05-24,10.97095
air_9cf2f1ba86229773_2017-05-25,40.951736
air_9cf2f1ba86229773_2017-05-26,26.294897
air_9cf2f1ba86229773_2017-05-27,26.629654
air_9cf2f1ba86229773_2017-05-28,18.601152
air_9cf2f1ba86229773_2017-05-29,23.926355
air_9cf2f1ba86229773_2017-05-30,39.394466
air_9cf2f1ba86229773_2017-05-31,12.417118
air_9d3482b4680aee88_2017-04-23,13.581791
air_9d3482b4680aee88_2017-04-24,5.293429
air_9d3482b4680aee88_2017-04-25,4.843189
air_9d3482b4680aee88_2017-04-26,9.619935
air_9d3482b4680aee88_2017-04-27,8.72102
air_9d3482b4680aee88_2017-04-28,7.640418
air_9d3482b4680aee88_2017-04-29,14.375821
air_9d3482b4680aee88_2017-04-30,12.9101515
air_9d3482b4680aee88_2017-05-01,5.383423
air_9d3482b4680aee88_2017-05-02,5.12983
air_9d3482b4680aee88_2017-05-03,17.386923
air_9d3482b4680aee88_2017-05-04,17.325853
air_9d3482b4680aee88_2017-05-05,17.084225
air_9d3482b4680aee88_2017-05-06,18.349997
air_9d3482b4680aee88_2017-05-07,13.798498
air_9d3482b4680aee88_2017-05-08,5.4892364
air_9d3482b4680aee88_2017-05-09,5.1177063
air_9d3482b4680aee88_2017-05-10,8.493678
air_9d3482b4680aee88_2017-05-11,9.818102
air_9d3482b4680aee88_2017-05-12,9.524568
air_9d3482b4680aee88_2017-05-13,19.156988
air_9d3482b4680aee88_2017-05-14,15.074759
air_9d3482b4680aee88_2017-05-15,5.5813813
air_9d3482b4680aee88_2017-05-16,5.1142774
air_9d3482b4680aee88_2017-05-17,9.2761965
air_9d3482b4680aee88_2017-05-18,10.25095
air_9d3482b4680aee88_2017-05-19,9.106498
air_9d3482b4680aee88_2017-05-20,19.903788
air_9d3482b4680aee88_2017-05-21,15.720222
air_9d3482b4680aee88_2017-05-22,6.072779
air_9d3482b4680aee88_2017-05-23,5.406912
air_9d3482b4680aee88_2017-05-24,10.657417
air_9d3482b4680aee88_2017-05-25,10.550571
air_9d3482b4680aee88_2017-05-26,8.824335
air_9d3482b4680aee88_2017-05-27,20.442274
air_9d3482b4680aee88_2017-05-28,15.218187
air_9d3482b4680aee88_2017-05-29,6.784941
air_9d3482b4680aee88_2017-05-30,5.79036
air_9d3482b4680aee88_2017-05-31,12.294258
air_9d452a881f7f2bb7_2017-04-23,7.5567093
air_9d452a881f7f2bb7_2017-04-24,5.9708815
air_9d452a881f7f2bb7_2017-04-25,6.6169567
air_9d452a881f7f2bb7_2017-04-26,7.126774
air_9d452a881f7f2bb7_2017-04-27,7.7329836
air_9d452a881f7f2bb7_2017-04-28,11.477252
air_9d452a881f7f2bb7_2017-04-29,17.53306
air_9d452a881f7f2bb7_2017-04-30,8.329009
air_9d452a881f7f2bb7_2017-05-01,5.367525
air_9d452a881f7f2bb7_2017-05-02,5.656798
air_9d452a881f7f2bb7_2017-05-03,12.339324
air_9d452a881f7f2bb7_2017-05-04,7.9626217
air_9d452a881f7f2bb7_2017-05-05,13.28313
air_9d452a881f7f2bb7_2017-05-06,11.005924
air_9d452a881f7f2bb7_2017-05-07,6.2979817
air_9d452a881f7f2bb7_2017-05-08,5.653762
air_9d452a881f7f2bb7_2017-05-09,5.623107
air_9d452a881f7f2bb7_2017-05-10,5.011384
air_9d452a881f7f2bb7_2017-05-11,5.7063026
air_9d452a881f7f2bb7_2017-05-12,8.632864
air_9d452a881f7f2bb7_2017-05-13,13.391077
air_9d452a881f7f2bb7_2017-05-14,7.007207
air_9d452a881f7f2bb7_2017-05-15,6.116581
air_9d452a881f7f2bb7_2017-05-16,6.312599
air_9d452a881f7f2bb7_2017-05-17,6.2147818
air_9d452a881f7f2bb7_2017-05-18,6.885757
air_9d452a881f7f2bb7_2017-05-19,10.600652
air_9d452a881f7f2bb7_2017-05-20,15.848604
air_9d452a881f7f2bb7_2017-05-21,7.681575
air_9d452a881f7f2bb7_2017-05-22,6.8041754
